id,Polling Center,Party_ID,Party,Acronym,Votes,Municipality
18,1809E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1809E,7,POKRET ZA GORA,,0,Podujevë
18,1809E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1809E,9,AAK-PSD KOALICIONI 100% KOSOVË,,23,Podujevë
18,1809E,10,SLOBODA,,0,Podujevë
18,1823E,25,SRPSKA LISTA,,0,Podujevë
18,1824E,1,PARTIA LIBERALE EGJIPTIANE,,4,Podujevë
18,1824E,2,PARTIA DEMOKRATIKE E KOSOVËS,,788,Podujevë
18,1824E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,90,Podujevë
18,1824E,4,STRANKA DEMOKRATSKE AKCIJE,,1,Podujevë
18,1824E,5,PARTIJA KOSOVSKIH SRBA,,1,Podujevë
18,1824E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,48,Podujevë
18,1824E,7,POKRET ZA GORA,,0,Podujevë
18,1824E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1824E,9,AAK-PSD KOALICIONI 100% KOSOVË,,233,Podujevë
18,1824E,10,SLOBODA,,0,Podujevë
18,1824E,11,SAMOSTALNA LIBERALNA STRANKA,,1,Podujevë
18,1824E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,116,Podujevë
18,1824E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1824E,14,KOALICIJA VAKAT,,4,Podujevë
18,1824E,15,FJALA,,12,Podujevë
18,1824E,16,LËVIZJA VETËVENDOSJE!,,1933,Podujevë
18,1824E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1,Podujevë
18,1824E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1824E,19,PARTIA EUROATLANTIKE E KOSOVËS,,5,Podujevë
18,1824E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1824E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,1,Podujevë
18,1824E,22,ESMIR KASI,,0,Podujevë
18,1824E,23,GRAÐANSKA İNİCİJATİVA GORE,,5,Podujevë
18,1824E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,1807,Podujevë
18,1824E,25,SRPSKA LISTA,,6,Podujevë
18,1825E,1,PARTIA LIBERALE EGJIPTIANE,,2,Podujevë
18,1825E,2,PARTIA DEMOKRATIKE E KOSOVËS,,28,Podujevë
18,1825E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1825E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1825E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1825E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1825E,7,POKRET ZA GORA,,0,Podujevë
18,1825E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1825E,9,AAK-PSD KOALICIONI 100% KOSOVË,,20,Podujevë
18,1825E,10,SLOBODA,,0,Podujevë
18,1825E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1825E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,9,Podujevë
18,1825E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1825E,14,KOALICIJA VAKAT,,1,Podujevë
18,1825E,15,FJALA,,0,Podujevë
18,1825E,16,LËVIZJA VETËVENDOSJE!,,104,Podujevë
18,1825E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Podujevë
18,1825E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1825E,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Podujevë
18,1825E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1825E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1825E,22,ESMIR KASI,,0,Podujevë
18,1825E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1825E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,108,Podujevë
18,1825E,25,SRPSKA LISTA,,0,Podujevë
18,1827E,1,PARTIA LIBERALE EGJIPTIANE,,1,Podujevë
18,1827E,2,PARTIA DEMOKRATIKE E KOSOVËS,,109,Podujevë
18,1827E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1827E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1827E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1827E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1827E,7,POKRET ZA GORA,,0,Podujevë
18,1827E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1827E,9,AAK-PSD KOALICIONI 100% KOSOVË,,27,Podujevë
18,1827E,10,SLOBODA,,0,Podujevë
18,1827E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1827E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,27,Podujevë
18,1827E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1827E,14,KOALICIJA VAKAT,,0,Podujevë
18,1827E,15,FJALA,,2,Podujevë
18,1827E,16,LËVIZJA VETËVENDOSJE!,,403,Podujevë
18,1827E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1,Podujevë
18,1827E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1827E,19,PARTIA EUROATLANTIKE E KOSOVËS,,1,Podujevë
18,1827E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1827E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1827E,22,ESMIR KASI,,0,Podujevë
18,1827E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1827E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,287,Podujevë
18,1827E,25,SRPSKA LISTA,,0,Podujevë
18,1828E,1,PARTIA LIBERALE EGJIPTIANE,,0,Podujevë
18,1828E,2,PARTIA DEMOKRATIKE E KOSOVËS,,78,Podujevë
18,1828E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1828E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1828E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1828E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,1,Podujevë
18,1828E,7,POKRET ZA GORA,,0,Podujevë
18,1828E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1828E,9,AAK-PSD KOALICIONI 100% KOSOVË,,15,Podujevë
18,1828E,10,SLOBODA,,0,Podujevë
18,1828E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1828E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,19,Podujevë
18,1828E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1828E,14,KOALICIJA VAKAT,,0,Podujevë
18,1828E,15,FJALA,,0,Podujevë
18,1828E,16,LËVIZJA VETËVENDOSJE!,,77,Podujevë
18,1828E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Podujevë
18,1828E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1828E,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Podujevë
18,1828E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1828E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1828E,22,ESMIR KASI,,0,Podujevë
18,1828E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1828E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,91,Podujevë
18,1828E,25,SRPSKA LISTA,,0,Podujevë
18,1829E,1,PARTIA LIBERALE EGJIPTIANE,,3,Podujevë
18,1829E,2,PARTIA DEMOKRATIKE E KOSOVËS,,118,Podujevë
18,1829E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1829E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1829E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1829E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1829E,7,POKRET ZA GORA,,0,Podujevë
18,1829E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1829E,9,AAK-PSD KOALICIONI 100% KOSOVË,,62,Podujevë
18,1829E,10,SLOBODA,,0,Podujevë
18,1829E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1829E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,10,Podujevë
18,1829E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1829E,14,KOALICIJA VAKAT,,2,Podujevë
18,1829E,15,FJALA,,1,Podujevë
18,1829E,16,LËVIZJA VETËVENDOSJE!,,256,Podujevë
18,1829E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Podujevë
18,1829E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1829E,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Podujevë
18,1829E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1829E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1829E,22,ESMIR KASI,,0,Podujevë
18,1829E,23,GRAÐANSKA İNİCİJATİVA GORE,,1,Podujevë
18,1829E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,263,Podujevë
18,1829E,25,SRPSKA LISTA,,0,Podujevë
18,1830E,1,PARTIA LIBERALE EGJIPTIANE,,0,Podujevë
18,1830E,2,PARTIA DEMOKRATIKE E KOSOVËS,,48,Podujevë
18,1830E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1830E,4,STRANKA DEMOKRATSKE AKCIJE,,1,Podujevë
18,1830E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1830E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1830E,7,POKRET ZA GORA,,0,Podujevë
18,1830E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1830E,9,AAK-PSD KOALICIONI 100% KOSOVË,,10,Podujevë
18,1830E,10,SLOBODA,,0,Podujevë
18,1830E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1830E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,15,Podujevë
18,1830E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1830E,14,KOALICIJA VAKAT,,1,Podujevë
18,1830E,15,FJALA,,6,Podujevë
18,1830E,16,LËVIZJA VETËVENDOSJE!,,159,Podujevë
18,1830E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Podujevë
18,1830E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1830E,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Podujevë
18,1830E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1830E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,2,Podujevë
18,1830E,22,ESMIR KASI,,0,Podujevë
18,1830E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1830E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,244,Podujevë
18,1830E,25,SRPSKA LISTA,,0,Podujevë
18,1831E,1,PARTIA LIBERALE EGJIPTIANE,,2,Podujevë
18,1831E,2,PARTIA DEMOKRATIKE E KOSOVËS,,154,Podujevë
18,1831E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1831E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1831E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1831E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1831E,7,POKRET ZA GORA,,0,Podujevë
18,1831E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1831E,9,AAK-PSD KOALICIONI 100% KOSOVË,,25,Podujevë
18,1831E,10,SLOBODA,,0,Podujevë
18,1831E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1831E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,4,Podujevë
18,1831E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1831E,14,KOALICIJA VAKAT,,0,Podujevë
18,1831E,15,FJALA,,4,Podujevë
18,1831E,16,LËVIZJA VETËVENDOSJE!,,221,Podujevë
18,1831E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Podujevë
18,1831E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1831E,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Podujevë
18,1831E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1831E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1831E,22,ESMIR KASI,,0,Podujevë
18,1831E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1831E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,270,Podujevë
18,1831E,25,SRPSKA LISTA,,0,Podujevë
18,1832E,1,PARTIA LIBERALE EGJIPTIANE,,0,Podujevë
18,1832E,2,PARTIA DEMOKRATIKE E KOSOVËS,,147,Podujevë
18,1832E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1832E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1832E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1832E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1832E,7,POKRET ZA GORA,,0,Podujevë
18,1832E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1832E,9,AAK-PSD KOALICIONI 100% KOSOVË,,20,Podujevë
18,1832E,10,SLOBODA,,0,Podujevë
18,1832E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1832E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,19,Podujevë
18,1832E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1832E,14,KOALICIJA VAKAT,,1,Podujevë
18,1832E,15,FJALA,,3,Podujevë
18,1832E,16,LËVIZJA VETËVENDOSJE!,,234,Podujevë
18,1832E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1,Podujevë
18,1832E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1832E,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Podujevë
18,1832E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1832E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1832E,22,ESMIR KASI,,0,Podujevë
18,1832E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1832E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,260,Podujevë
18,1832E,25,SRPSKA LISTA,,0,Podujevë
18,1833E,1,PARTIA LIBERALE EGJIPTIANE,,1,Podujevë
18,1833E,2,PARTIA DEMOKRATIKE E KOSOVËS,,141,Podujevë
18,1833E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,1,Podujevë
18,1833E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1833E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1833E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1833E,7,POKRET ZA GORA,,0,Podujevë
18,1833E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1833E,9,AAK-PSD KOALICIONI 100% KOSOVË,,22,Podujevë
18,1833E,10,SLOBODA,,0,Podujevë
18,1833E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1833E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,17,Podujevë
18,1833E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1833E,14,KOALICIJA VAKAT,,0,Podujevë
18,1833E,15,FJALA,,0,Podujevë
18,1833E,16,LËVIZJA VETËVENDOSJE!,,197,Podujevë
18,1833E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Podujevë
18,1833E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1833E,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Podujevë
18,1833E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1833E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1833E,22,ESMIR KASI,,0,Podujevë
18,1833E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1833E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,379,Podujevë
18,1833E,25,SRPSKA LISTA,,0,Podujevë
18,1834E,1,PARTIA LIBERALE EGJIPTIANE,,2,Podujevë
18,1834E,2,PARTIA DEMOKRATIKE E KOSOVËS,,108,Podujevë
18,1834E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1834E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1834E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1834E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1834E,7,POKRET ZA GORA,,0,Podujevë
18,1834E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1834E,9,AAK-PSD KOALICIONI 100% KOSOVË,,28,Podujevë
18,1834E,10,SLOBODA,,0,Podujevë
18,1834E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1834E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,17,Podujevë
18,1834E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1834E,14,KOALICIJA VAKAT,,1,Podujevë
18,1834E,15,FJALA,,4,Podujevë
18,1834E,16,LËVIZJA VETËVENDOSJE!,,275,Podujevë
18,1834E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1,Podujevë
18,1834E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1834E,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Podujevë
18,1834E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1834E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1834E,22,ESMIR KASI,,0,Podujevë
18,1834E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1834E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,201,Podujevë
18,1834E,25,SRPSKA LISTA,,0,Podujevë
18,1835E,1,PARTIA LIBERALE EGJIPTIANE,,0,Podujevë
18,1835E,2,PARTIA DEMOKRATIKE E KOSOVËS,,95,Podujevë
18,1835E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1835E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1835E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1835E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1835E,7,POKRET ZA GORA,,0,Podujevë
18,1835E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1835E,9,AAK-PSD KOALICIONI 100% KOSOVË,,15,Podujevë
18,1835E,10,SLOBODA,,0,Podujevë
18,1835E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1835E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,5,Podujevë
18,1835E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1835E,14,KOALICIJA VAKAT,,0,Podujevë
18,1835E,15,FJALA,,2,Podujevë
18,1835E,16,LËVIZJA VETËVENDOSJE!,,119,Podujevë
18,1835E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1,Podujevë
18,1835E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1835E,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Podujevë
18,1835E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1835E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1835E,22,ESMIR KASI,,0,Podujevë
18,1835E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1835E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,142,Podujevë
18,1835E,25,SRPSKA LISTA,,0,Podujevë
18,1836E,1,PARTIA LIBERALE EGJIPTIANE,,1,Podujevë
18,1836E,2,PARTIA DEMOKRATIKE E KOSOVËS,,106,Podujevë
18,1836E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,1,Podujevë
18,1836E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1836E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1836E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1836E,7,POKRET ZA GORA,,0,Podujevë
18,1836E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1836E,9,AAK-PSD KOALICIONI 100% KOSOVË,,17,Podujevë
18,1836E,10,SLOBODA,,0,Podujevë
18,1836E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1836E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,5,Podujevë
18,1836E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1836E,14,KOALICIJA VAKAT,,0,Podujevë
18,1836E,15,FJALA,,0,Podujevë
18,1836E,16,LËVIZJA VETËVENDOSJE!,,44,Podujevë
18,1836E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Podujevë
18,1836E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1836E,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Podujevë
18,1836E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1836E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1836E,22,ESMIR KASI,,0,Podujevë
18,1836E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1836E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,108,Podujevë
18,1836E,25,SRPSKA LISTA,,0,Podujevë
18,1837E,1,PARTIA LIBERALE EGJIPTIANE,,1,Podujevë
18,1837E,2,PARTIA DEMOKRATIKE E KOSOVËS,,132,Podujevë
18,1837E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1837E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1837E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1837E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1837E,7,POKRET ZA GORA,,0,Podujevë
18,1837E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1837E,9,AAK-PSD KOALICIONI 100% KOSOVË,,27,Podujevë
18,1837E,10,SLOBODA,,0,Podujevë
18,1837E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1837E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,57,Podujevë
18,1837E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1837E,14,KOALICIJA VAKAT,,1,Podujevë
18,1837E,15,FJALA,,1,Podujevë
18,1837E,16,LËVIZJA VETËVENDOSJE!,,197,Podujevë
18,1837E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,1,Podujevë
18,1837E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1837E,19,PARTIA EUROATLANTIKE E KOSOVËS,,1,Podujevë
18,1837E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1837E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1837E,22,ESMIR KASI,,0,Podujevë
18,1837E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1837E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,186,Podujevë
18,1837E,25,SRPSKA LISTA,,0,Podujevë
18,1838E,1,PARTIA LIBERALE EGJIPTIANE,,0,Podujevë
18,1838E,2,PARTIA DEMOKRATIKE E KOSOVËS,,146,Podujevë
18,1838E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1838E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1838E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1838E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1838E,7,POKRET ZA GORA,,0,Podujevë
18,1838E,8,NOVA DEMOKRATSKA STRANKA,,0,Podujevë
18,1838E,9,AAK-PSD KOALICIONI 100% KOSOVË,,22,Podujevë
18,1838E,10,SLOBODA,,0,Podujevë
18,1838E,11,SAMOSTALNA LIBERALNA STRANKA,,0,Podujevë
18,1838E,12,NISMA SOCIALDEMOKRATE – ALEANCA KOSOVA E RE – PARTIA E DREJTËSISË,,0,Podujevë
18,1838E,13,JEDINSTVENA GORANSKA PARTIJA,,0,Podujevë
18,1838E,14,KOALICIJA VAKAT,,0,Podujevë
18,1838E,15,FJALA,,1,Podujevë
18,1838E,16,LËVIZJA VETËVENDOSJE!,,115,Podujevë
18,1838E,17,KOSOVA DEMOKRATIK TÜRK PARTISI,,0,Podujevë
18,1838E,18,PARTIA ROME E BASHKUAR E KOSOVËS,,0,Podujevë
18,1838E,19,PARTIA EUROATLANTIKE E KOSOVËS,,0,Podujevë
18,1838E,20,KOSOVAKI NEVI ROMANI PARTIA,,0,Podujevë
18,1838E,21,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,0,Podujevë
18,1838E,22,ESMIR KASI,,0,Podujevë
18,1838E,23,GRAÐANSKA İNİCİJATİVA GORE,,0,Podujevë
18,1838E,24,LIDHJA DEMOKRATIKE E KOSOVËS,,154,Podujevë
18,1838E,25,SRPSKA LISTA,,0,Podujevë
18,1839E,1,PARTIA LIBERALE EGJIPTIANE,,0,Podujevë
18,1839E,2,PARTIA DEMOKRATIKE E KOSOVËS,,137,Podujevë
18,1839E,3,PARTIA E ASHKALINJËVE PËR INTEGRIM,,0,Podujevë
18,1839E,4,STRANKA DEMOKRATSKE AKCIJE,,0,Podujevë
18,1839E,5,PARTIJA KOSOVSKIH SRBA,,0,Podujevë
18,1839E,6,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,0,Podujevë
18,1839E,7,POKRET ZA GORA,,0,Podujevë
