id,Polling Center,Polling Station,Candidate,Party_ID,Party,Votes,Municipality
17,1716C,1716C/01R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,3,Pejë
17,1716C,1716C/02D,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1716C,1716C/01R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,47,Pejë
17,1716C,1716C/01R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,233,Pejë
17,1716C,1716C/01R,GANI VESELAJ,171,GANI VESELAJ,7,Pejë
17,1716C,1716C/01R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1716C,1716C/02D,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,40,Pejë
17,1723C,1723C/03R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1723C,1723C/01R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,3,Pejë
17,1723C,1723C/01R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1723C,1723C/08D,DRENA PODRIMCAKU,108,PARTIA BALLISTE,2,Pejë
17,1723C,1723C/03R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,84,Pejë
17,1723C,1723C/05R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,157,Pejë
17,1723C,1723C/05R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1723C,1723C/05R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,50,Pejë
17,1723C,1723C/03R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1723C,1723C/02R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1723C,1723C/03R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,196,Pejë
17,1723C,1723C/04R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,83,Pejë
17,1723C,1723C/02R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,76,Pejë
17,1723C,1723C/01R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,163,Pejë
17,1723C,1723C/03R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1723C,1723C/01R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,54,Pejë
17,1723C,1723C/08D,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,42,Pejë
17,1723C,1723C/03R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,91,Pejë
17,1723C,1723C/07R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1723C,1723C/07R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1723C,1723C/04R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,55,Pejë
17,1723C,1723C/08D,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,184,Pejë
17,1723C,1723C/07R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,1,Pejë
17,1723C,1723C/05R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,1,Pejë
17,1723C,1723C/07R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,145,Pejë
17,1723C,1723C/06R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,192,Pejë
17,1723C,1723C/06R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1723C,1723C/06R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1723C,1723C/06R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,45,Pejë
17,1723C,1723C/08D,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,80,Pejë
17,1723C,1723C/06R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,2,Pejë
17,1723C,1723C/08D,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1723C,1723C/02R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,193,Pejë
17,1723C,1723C/02R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1723C,1723C/01R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,110,Pejë
17,1723C,1723C/04R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,221,Pejë
17,1723C,1723C/06R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,92,Pejë
17,1723C,1723C/07R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,63,Pejë
17,1723C,1723C/04R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1723C,1723C/04R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1723C,1723C/04R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1723C,1723C/07R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,51,Pejë
17,1723C,1723C/05R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,90,Pejë
17,1723C,1723C/02R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,62,Pejë
17,1723C,1723C/05R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1723C,1723C/08D,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1723C,1723C/02R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1723C,1723C/01R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1724C,1724C/01R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1724C,1724C/03R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,20,Pejë
17,1724C,1724C/03R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,89,Pejë
17,1724C,1724C/02R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,89,Pejë
17,1724C,1724C/04D,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1724C,1724C/01R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,51,Pejë
17,1724C,1724C/03R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1724C,1724C/04D,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,29,Pejë
17,1724C,1724C/02R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1724C,1724C/04D,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1724C,1724C/01R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,118,Pejë
17,1724C,1724C/03R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1724C,1724C/04D,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,62,Pejë
17,1724C,1724C/04D,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1724C,1724C/02R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1724C,1724C/01R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,114,Pejë
17,1724C,1724C/02R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,197,Pejë
17,1724C,1724C/01R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1724C,1724C/03R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1724C,1724C/03R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,72,Pejë
17,1724C,1724C/01R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1724C,1724C/02R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1724C,1724C/02R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,35,Pejë
17,1724C,1724C/04D,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,102,Pejë
17,1725C,1725C/01R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1725C,1725C/03D,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,217,Pejë
17,1725C,1725C/03D,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,97,Pejë
17,1725C,1725C/02R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,113,Pejë
17,1725C,1725C/02R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,47,Pejë
17,1725C,1725C/01R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1725C,1725C/01R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,143,Pejë
17,1725C,1725C/03D,GANI VESELAJ,171,GANI VESELAJ,4,Pejë
17,1725C,1725C/02R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,271,Pejë
17,1725C,1725C/03D,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1725C,1725C/01R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,128,Pejë
17,1725C,1725C/03D,DRENA PODRIMCAKU,108,PARTIA BALLISTE,1,Pejë
17,1725C,1725C/02R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1725C,1725C/01R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1725C,1725C/03D,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,54,Pejë
17,1725C,1725C/02R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1725C,1725C/01R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,49,Pejë
17,1725C,1725C/02R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1726C,1726C/01R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,49,Pejë
17,1726C,1726C/03D,DRENA PODRIMCAKU,108,PARTIA BALLISTE,1,Pejë
17,1726C,1726C/03D,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,23,Pejë
17,1726C,1726C/02R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,177,Pejë
17,1726C,1726C/01R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,30,Pejë
17,1726C,1726C/01R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1726C,1726C/01R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1726C,1726C/03D,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1726C,1726C/01R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1726C,1726C/01R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,110,Pejë
17,1726C,1726C/02R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,63,Pejë
17,1726C,1726C/02R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1726C,1726C/03D,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,37,Pejë
17,1726C,1726C/02R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1726C,1726C/03D,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,128,Pejë
17,1726C,1726C/02R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,2,Pejë
17,1726C,1726C/03D,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1726C,1726C/02R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,31,Pejë
17,1727C,1727C/03D,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,210,Pejë
17,1727C,1727C/01R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1727C,1727C/02R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,69,Pejë
17,1727C,1727C/03D,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1727C,1727C/01R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,229,Pejë
17,1727C,1727C/03D,DRENA PODRIMCAKU,108,PARTIA BALLISTE,3,Pejë
17,1727C,1727C/02R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1727C,1727C/03D,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1727C,1727C/03D,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,58,Pejë
17,1727C,1727C/01R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1727C,1727C/03D,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,73,Pejë
17,1727C,1727C/02R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1727C,1727C/01R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1727C,1727C/01R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,67,Pejë
17,1727C,1727C/02R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,180,Pejë
17,1727C,1727C/01R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,72,Pejë
17,1727C,1727C/02R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1727C,1727C/02R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,44,Pejë
17,1704C,1704C/06R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1704C,1704C/08R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1704C,1704C/06R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1704C,1704C/06R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1704C,1704C/10R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,111,Pejë
17,1704C,1704C/01R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,14,Pejë
17,1704C,1704C/10R,GANI VESELAJ,171,GANI VESELAJ,2,Pejë
17,1704C,1704C/12R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1704C,1704C/11R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1704C,1704C/03R,GANI VESELAJ,171,GANI VESELAJ,2,Pejë
17,1704C,1704C/01R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1704C,1704C/07R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,79,Pejë
17,1704C,1704C/03R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1707C,1707C/07D,GANI VESELAJ,171,GANI VESELAJ,6,Pejë
17,1707C,1707C/02R,GANI VESELAJ,171,GANI VESELAJ,2,Pejë
17,1707C,1707C/02R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,25,Pejë
17,1707C,1707C/06R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1707C,1707C/06R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,33,Pejë
17,1707C,1707C/04R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,56,Pejë
17,1704C,1704C/05R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1704X,1704X/09R,GANI VESELAJ,171,GANI VESELAJ,2,Pejë
17,1704X,1704X/01R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1704X,1704X/03R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,78,Pejë
17,1704X,1704X/06R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,86,Pejë
17,1704X,1704X/08R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,108,Pejë
17,1704X,1704X/07R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,169,Pejë
17,1704X,1704X/02R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,229,Pejë
17,1704X,1704X/09R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,222,Pejë
17,1704X,1704X/10D,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1704X,1704X/01R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,103,Pejë
17,1704X,1704X/04R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,166,Pejë
17,1704X,1704X/08R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,BM017,BM017/001,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,55,Pejë
17,BM017,BM017/001,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,BM017,BM017/001,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,71,Pejë
17,BM017,BM017/001,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,BM017,BM017/001,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,331,Pejë
17,BM017,BM017/001,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1705C,1705C/05R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,52,Pejë
17,1705C,1705C/03R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,37,Pejë
17,1705C,1705C/05R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,201,Pejë
17,1705C,1705C/03R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,51,Pejë
17,1705C,1705C/04R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,57,Pejë
17,1705X,1705X/01R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,34,Pejë
17,1705X,1705X/02R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1705X,1705X/02R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1705X,1705X/02R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,190,Pejë
17,1707C,1707C/04R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,213,Pejë
17,1707C,1707C/06R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,172,Pejë
17,1707C,1707C/04R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,47,Pejë
17,1707C,1707C/03R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1707C,1707C/05R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,7,Pejë
17,1707C,1707C/03R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1708C,1708C/04D,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,50,Pejë
17,1708C,1708C/03R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,57,Pejë
17,1708C,1708C/04D,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,39,Pejë
17,1708C,1708C/01R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1708C,1708C/02R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,58,Pejë
17,1708C,1708C/01R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1708C,1708C/02R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,43,Pejë
17,1708C,1708C/03R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1708C,1708C/04D,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,195,Pejë
17,1708C,1708C/04D,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1708C,1708C/02R,GANI VESELAJ,171,GANI VESELAJ,2,Pejë
17,1708C,1708C/01R,GANI VESELAJ,171,GANI VESELAJ,3,Pejë
17,1708C,1708C/03R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,40,Pejë
17,1708C,1708C/02R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,193,Pejë
17,1708C,1708C/04D,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1708C,1708C/01R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,45,Pejë
17,1708C,1708C/01R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,48,Pejë
17,1708C,1708C/02R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1708C,1708C/04D,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1708C,1708C/03R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1708C,1708C/03R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,211,Pejë
17,1708C,1708C/02R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1708C,1708C/01R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,141,Pejë
17,1708C,1708C/03R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,1,Pejë
17,1705C,1705C/04R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,2,Pejë
17,1705C,1705C/02R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,27,Pejë
17,1704C,1704C/05R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,84,Pejë
17,1704C,1704C/08R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,1,Pejë
17,1704C,1704C/13D,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,2,Pejë
17,1704C,1704C/10R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,22,Pejë
17,1704Y,1704Y/05R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,1,Pejë
17,1705C,1705C/07D,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,26,Pejë
17,1705C,1705C/07D,DRENA PODRIMCAKU,108,PARTIA BALLISTE,1,Pejë
17,1705C,1705C/04R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1705C,1705C/07D,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,69,Pejë
17,1706C,1706C/07R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,3,Pejë
17,1706C,1706C/09R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,29,Pejë
17,1706C,1706C/06R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1706C,1706C/11D,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,39,Pejë
17,1706C,1706C/07R,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
17,1706C,1706C/02R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1705C,1705C/02R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1705C,1705C/03R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,2,Pejë
17,1705C,1705C/03R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1704Y,1704Y/07D,GANI VESELAJ,171,GANI VESELAJ,2,Pejë
17,1704Y,1704Y/03R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,0,Pejë
17,1704Y,1704Y/07D,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,182,Pejë
17,1704Y,1704Y/05R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1704Y,1704Y/01R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,27,Pejë
17,1705C,1705C/01R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,1,Pejë
17,1705C,1705C/01R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1705C,1705C/06R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,59,Pejë
17,1705C,1705C/04R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1705C,1705C/05R,GANI VESELAJ,171,GANI VESELAJ,1,Pejë
17,1705C,1705C/05R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,5,Pejë
17,1704X,1704X/03R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,18,Pejë
17,1704X,1704X/05R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,1,Pejë
17,1705C,1705C/04R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,32,Pejë
17,1705C,1705C/04R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,187,Pejë
17,1705C,1705C/06R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,0,Pejë
17,1705C,1705C/01R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,167,Pejë
17,1705C,1705C/02R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,146,Pejë
17,1705C,1705C/06R,GAZMEND MUHAXHERI,160,LIDHJA DEMOKRATIKE E KOSOVËS,170,Pejë
17,1705C,1705C/06R,RRUSTEM BERISHA,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,30,Pejë
17,1705C,1705C/05R,DRENA PODRIMCAKU,108,PARTIA BALLISTE,2,Pejë
17,1705C,1705C/01R,GAZMEND AGUSHOLLI,144,LËVIZJA VETËVENDOSJE!,55,Pejë
17,1705C,1705C/01R,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,2,Pejë
17,1705X,1705X/04D,KRESHNIK HUSAJ,112,PARTIA DEMOKRATIKE E UNITETIT,1,Pejë
17,1705X,1705X/04D,GANI VESELAJ,171,GANI VESELAJ,0,Pejë
